expediente,producto,titular,registrosanitario,fechaexpedicion,fechavencimiento,estadoregistro,expedientecum,consecutivocum,cantidadcum,descripcioncomercial,estadocum,fechaactivo,fechainactivo,muestramedica,unidad,atc,descripcionatc,viaadministracion,concentracion,principioactivo,unidadmedida,cantidad,unidadreferencia,formafarmaceutica,nombrerol,tiporol,modalidad,ium
20022570,OLMETECANLO® 20 MG / 5 MG,PFIZER S.A.S.,INVIMA 2023M-0012216-R2,05/24/2011 12:00:00 AM,11/08/2021 12:00:00 AM,En tramite renov,20022570,2,15,CAJA POR 15 TABLETAS RECUBIERTAS EN BLISTER ALU/ALU,Activo,11/10/2010,,No,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,OLMESARTAN MEDOXOMIL,mg,20,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PFIZER S.A.S.,IMPORTADOR,IMPORTAR Y VENDER,2A1025191001103
20016210,ALGINACID® SUSPENSION,LABQUIFAR LTDA.,INVIMA 2021M-0011294-R2,09/07/2010 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20016210,2,360,FRASCO PLÁSTICO PEAD BLANCO POR 360 ML.,Activo,05/14/2010,04/01/2021,No,ml,A02AB01,HIDROXIDO DE ALUMINIO,ORAL,B,CARBONATO DE MAGNESIO,g,2.39,100 ML SUSPENSION,SUSPENSION ORAL,SERVICIO TECNICO GONHER FARMACEUTICA LTDA.,FABRICANTE,FABRICAR Y VENDER,
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,30,1.1,CILINDRO EN ACERO INOXIDABLE X 1.1 METROS CUBICOS,Activo,09/02/2013,,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,OXIGENOS DE COLOMBIA LTDA.,FABRICANTE,FABRICAR Y VENDER,
19950321,CLARITROMICINA500 MG,PRODUCTORA DE CAPSULAS DE GELATINA S.A.. PROCAPS S.A.,INVIMA 2020FE-0003977-R2,12/02/2004 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,19950321,1,10,CAJA CON UN BLISTER EN PVC /ALUMINIO POR 10 TABLETAS RECUBIERTAS.,Activo,11/10/2006,,No,U,J01FA09,CLARITROMICINA,ORAL,A,CLARITROMICINA,mg,500,CADA TABLETA RECUBIERTA CONTIENE,TABLETA CUBIERTA CON PELICULA,PROCAPS S.A.,FABRICANTE,FABRICAR Y EXPORTAR,
20092728,BETAMETASONA0.1%CREMA.,PENTACOOP S.A.,INVIMA 2021M-0016732-R1,01/13/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20092728,3,12,PLEGADIZA X 12 TUBOS X 20 G.,Activo,07/31/2015,,No,U,D07AC01,BETAMETASONA,TOPICA (EXTERNA),D,BETAMETASONA VALERATO EQUIVALENTE A BETAMETASONA BASE,mg,100,100 G DE CREMA,CREMA TOPICA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,11,3,MUESTRA MEDICA: CAJA POR 3 TABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO,Activo,11/06/2015,,Si,U,A03AA05,TRIMEBUTINA,ORAL,A,TRIMEBUTINA MALEATO,mg,200,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20047996,IPCA PANTODEX DR - 40,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,INVIMA 2020M-0015437 R1,11/21/2014 12:00:00 AM,12/16/2019 12:00:00 AM,En tramite renov,20047996,19,14,MUESTRA MEDICA: CAJA POR 14 TABLETAS EN BLISTER ALU-ALU POR 14 TABLETAS,Activo,10/02/2014,,Si,U,A02BC02,PANTOPRAZOL,ORAL,A,PANTOPRAZOL BASE ( EQ. PANTOPRAZOL SODIO SESQUIHYDRATO) EP,mg,40,CADA TABLETA DE LIBERACION RETARDADA,TABLETA DE LIBERACION RETARDADA,IPCA LABORATORIES LIMITED,FABRICANTE,IMPORTAR Y VENDER,
19904844,DOLOFEN SLEEP,PROCAPS S.A.,INVIMA 2021M-13901-R3,11/22/1999 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19904844,10,60,BLISTER DE PVC/ALUMINIO POR 10 TABLETAS. EN CAJA POR 60 TABLETAS,Inactivo,11/10/2006,06/23/2010,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIFENHIDRAMINA CLORHIDRATO,mg,25,TABLETA,TABLETA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20104517,OXIGENO MEDICINAL.,OXIGENOS DEL LLANO S.A.S.,INVIMA 2021M-0017107-R1,06/20/2016 12:00:00 AM,09/09/2026 12:00:00 AM,En tramite renov,20104517,31,1,OXIGENO GASEOSO MEDICINAL: CILINDROS DE ACERO CON CAPACIDAD DE 8.5M3,Activo,06/16/2016,,No,U,V03AN01,OXIGENO,INHALACION,D,OXIGENOV/V,%,99,CILINDRO,GAS,OXISALUD S.A.S.,FABRICANTE,FABRICAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,1,1,PLEGABLE EN CARTULINA CON UN FRASCOSIN DATOGOTERO PLÁSTICO DE PEBD PORSIN DATO5SIN DATOML DE COLOR NATURAL.SIN DATOTAPASIN DATODESIN DATOPOLIPROPILENO Y SUBTAPA.,Activo,11/10/2006,,No,U,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,DEXAMETASONA,mg,1,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,3,5,MUESTRA MEDICA: PLEGABLE EN CARTULINA CON UN FRASCO GOTERO PLÁSTICO EN PEBD POR 5ML DE COLOR NATURAL. TAPA DE POLIPROPILENO Y SUBTAPA,Activo,05/30/2020,,Si,ml,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,NEOMICINASULFATO EQUIVALENTEA NEOMICINA 3.5 MG,mg,3.5,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20104517,OXIGENO MEDICINAL.,OXIGENOS DEL LLANO S.A.S.,INVIMA 2021M-0017107-R1,06/20/2016 12:00:00 AM,09/09/2026 12:00:00 AM,En tramite renov,20104517,15,1,OXIGENO GASEOSO MEDICINAL: CILINDROS DE ACERO CON CAPACIDAD DE 1.5M3,Activo,06/16/2016,,No,U,V03AN01,OXIGENO,INHALACION,D,OXIGENOV/V,%,99,CILINDRO,GAS,OXIGENOS DEL LLANO S.A.S.,FABRICANTE,FABRICAR Y VENDER,
208159,GENTAMICINA 80 MG/2 ML,VITALIS S.A.C.I.,INVIMA 2007M-006661 R1,06/06/1997 12:00:00 AM,01/01/3000 12:00:00 AM,En tramite renov,208159,3,3,CAJA POR 3 AMPOLLAS DE VIDRIO TIPO I INCOLORO PIROGRABADA POR 2 ML.,Activo,11/10/2006,,No,U,J01GB03,GENTAMICINA,INTRAVENOSA,A,GENTAMICINA SULFATO EQUIVALENTE A GENTAMICINA BASE,mg,80,AMPOLLA POR 2 ML DE SOLUCIÓN INYECTABLE,SOLUCION INYECTABLE,VITALIS S.A.C.I. PLANTA 8,FABRICANTE,FABRICAR Y VENDER,
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,50,30000,TANQUE EN ACERO INOXIDABLE X 30000 LITROS.,Activo,09/02/2013,,No,l,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,MESSER COLOMBIA S.A. (PLANTA ASU BOGOTÁ),FABRICANTE,FABRICAR Y VENDER,
19961676,GLAUCOMED® TABLETAS,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0005172-R3,01/13/2006 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19961676,3,2,MUESTRA MÉDICA: CAJA PLEGADIZA EN CARTULINA POR 2 TABLETAS EN 1 BLÍSTER DE PVC/ALUMINIO POR 2 TABLETAS.,Activo,02/06/2018,,Si,U,S01EC01,ACETAZOLAMIDA,ORAL,A,ACETAZOLAMIDA,mg,250,TABLETA,TABLETA,CLARIPACK S.A.,FABRICANTE,FABRICAR Y VENDER,
208159,GENTAMICINA 80 MG/2 ML,VITALIS S.A.C.I.,INVIMA 2007M-006661 R1,06/06/1997 12:00:00 AM,01/01/3000 12:00:00 AM,En tramite renov,208159,6,10,CAJA POR 10 AMPOLLAS DE VIDRIO TIPO I PIROGRABADA POR 2 ML.,Activo,11/10/2006,,No,U,J01GB03,GENTAMICINA,INTRAVENOSA,A,GENTAMICINA SULFATO EQUIVALENTE A GENTAMICINA BASE,mg,80,AMPOLLA POR 2 ML DE SOLUCIÓN INYECTABLE,SOLUCION INYECTABLE,VITALIS S.A.C.I. PLANTA 8,FABRICANTE,FABRICAR Y VENDER,
20022570,OLMETECANLO® 20 MG / 5 MG,PFIZER S.A.S.,INVIMA 2023M-0012216-R2,05/24/2011 12:00:00 AM,11/08/2021 12:00:00 AM,En tramite renov,20022570,8,20,CAJA POR 20 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/ALUMINIO.,Activo,09/21/2012,,No,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,OLMESARTAN MEDOXOMIL,mg,20,TABLETA RECUBIERTA,TABLETA RECUBIERTA,DAIICHI SANKYO BRASIL FARMACÉUTICA LTDA,FABRICANTE,IMPORTAR Y VENDER,2A1025191001104
59096,OMEPRAZOL 40 MG,PROCAPS S.A.,INVIMA 2021M-000341-R3,12/20/1999 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,59096,5,40,CAJA X 40 CÁPSULAS DURAS. EN BLÍSTER PVC INCOLORO TRANSPARENTE/ALUMINIO POR 10 CÁPSULAS DURAS CADA UNO.,Activo,11/10/2006,,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS *(85.5MG/G) 468 MG. EQUIVALENTES A OMEPRAZOL,mg,40,CÁPSULA DURA,CAPSULA DURA,PROCAPS S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER,
19937585,SEAMIB®,BIOQUIFAR PHARMACEUTICA S.A.,INVIMA 2020M-0002639-R2,08/01/2003 12:00:00 AM,03/26/2020 12:00:00 AM,En tramite renov,19937585,7,16,CAJA X 16 TABLETAS. EN BLÍSTER PVC TRANSPARENTE/ALUMINIO X 4 TABLETAS,Activo,11/12/2013,,No,U,P01AB07,SECNIDAZOL,ORAL,A,SECNIDAZOL,mg,500,TABLETA RECUBIERTA,TABLETA RECUBIERTA,SERVICIO TECNICO GONHER FARMACEUTICA LTDA.,FABRICANTE,FABRICAR Y VENDER,
27076,MICROGYNON 30,ADIUM SAS,INVIMA 2021M-000145-R5,01/01/1999 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,27076,2,1050,PRESENTACIÓN INSTITUCIONAL: CAJA POR 50 BLISTERS PVC TRANSPARENTE/ ALUMINIO POR 21 GRAGEAS CADA UNO,Inactivo,11/10/2006,,No,U,G03FA11,LEVONORGESTREL Y ESTROGENO,ORAL,A,LEVONORGESTREL,mg,0.15,GRAGEA.,TABLETA CUBIERTA (GRAGEA),LABORATORIOS LEON FARMA S.A.,FABRICANTE,IMPORTAR Y VENDER,
19949514,TRIFAMOX IBL DUO® SUSPENSIÓN,LABORATORIOS BAGO DE COLOMBIA S.A.S.,INVIMA 2021M-0004127-R2,02/03/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19949514,11,1,MUESTRA MÉDICA CAJA CON FRASCO EN PEAD PARA RECONSTITUIR A 50 ML DE SUSPENSIÓN,Inactivo,03/03/2014,09/24/2015,No,U,J01CR02,AMOXICILINA Y BETA-LACTAMASA INHIBIDOR,ORAL,E,SULBACTAM PIVOXIL,g,5,50 G DE POLVO PARA RECONSTITUIR A 100ML DE SUSPENSIÓN ORAL,POLVO PARA RECONSTITUIR A SUSPENSION ORAL,SYNTOFARMA S.A.,FABRICANTE,FABRICAR Y VENDER,
1980022,IBUPROFENO TABLETAS RECUBIERTAS X 600 MG,GENFAR S.A,INVIMA 2021M-015017-R3,01/01/1999 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,1980022,5,30,CAJA POR 30 TABLETAS RECUBIERTAS EN BLISTER PVC / ALUMINIO,Activo,08/26/2009,04/01/2021,No,U,M01AE01,IBUPROFENO,ORAL,A,IBUPROFENO DE COMPRESION DIRECTA DEL 66%909.091 MGEQUIVALENTE A IBUPROFENO,mg,600,TABLETA RECUBIERTA,TABLETA RECUBIERTA,FAREVA VILLA RICA S.A.S.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER,
20004014,ZETYGRIP 4,COMERCIALIZADORA RUECAM S.A.S.,INVIMA 2020M-0010761-R1,05/03/2010 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,20004014,3,100,ESTUCHE DE CARTON POR 100 CAPSULAS (10 BLISTER),Activo,03/30/2009,,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN - PARACETAMOL,mg,500,CAPSULA DURA,CAPSULA DURA,LABORATORIOS DEMAC LTDA.,FABRICANTE,FABRICAR Y VENDER,
20013834,PAMIGEN ® 1000 MG POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCIONINYECTABLE,FARMACEUTICA PARAGUAYA S.A,INVIMA 2021M-0010977-R2,06/16/2010 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,20013834,1,1,CAJA CON UN FRASCO AMPOLLA INCOLORO DE VIDRIO TIPO I CONTENIENDO EL POLVO LIOFILIZADO. CON TAPÓN EN BROMOBUTILO. PRECINTO DE ALU,Activo,02/22/2010,,No,U,L01BC05,GEMCITABINA,INTRAVENOSA,A,GEMCITABINA CLORHIDRATO 1138.5MG EQUIVALENTE A GEMCITABINA,mg,1000,FRASCO AMPOLLA,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,FARMACEUTICA PARAGUAYA S.A,FABRICANTE,IMPORTAR Y VENDER,
20089480,FUNGYKRON® CREMA,BD FARMA S.A.S.,INVIMA 2021M-0016745-R1,01/20/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20089480,1,1,CAJA PLEGADIZA CON TUBO COLAPSIBLESIN DATODE ALUMINIO MAS TAPA Y LINER POR 20 G,Activo,07/07/2015,,No,U,D07CC01,BETAMETASONA Y ANTIBIOTICOS,TOPICA (EXTERNA),D,BETAMETASONA 17 VALERATO 100%EQUIVALENTE A BETAMETASONA BASE,g,0.04,100 G DE CREMA TOPICA,CREMA TOPICA,FABRIFARMA S.A.,FABRICANTE,FABRICAR Y VENDER,2B1005401015100
19904844,DOLOFEN SLEEP,PROCAPS S.A.,INVIMA 2021M-13901-R3,11/22/1999 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19904844,7,30,BLISTER DE PVC/ALUMINIO POR 10 TABLETAS. EN CAJA POR 30 TABLETAS,Inactivo,11/10/2006,06/23/2010,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIFENHIDRAMINA CLORHIDRATO,mg,25,TABLETA,TABLETA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,6,30,CAJA POR 30SIN DATOTABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO.,Activo,11/06/2015,,No,U,A03AA05,TRIMEBUTINA,ORAL,A,TRIMEBUTINA MALEATO,mg,200,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20015705,VALCLOVIR 500 MG TABLETAS,BIOQUIFAR PHARMACEUTICA S.A.,INVIMA 2021M-0010801-R1,05/20/2010 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20015705,1,7,CAJA EN CARTULINA PVP CON BLISTER PVC / ALUMINIOSIN DATOPOR 7 TABLETAS.,Activo,03/10/2010,04/01/2021,No,U,J05AB11,VALACICLOVIR,ORAL,A,VALACICLOVIR CLORHIDRATO EQUIVALENTE A 500 MG DEVALACICLOVIR,mg,556.3,TABLETA RECUBIERTA.,TABLETA RECUBIERTA,SERVICIO TECNICO GONHER FARMACEUTICA LTDA.,FABRICANTE,FABRICAR Y VENDER,
1983899,TRIMETOPRIM SULFAMETOXAZOL 160/800 MG,COLMED LTDA,INVIMA 2021M-002125-R3,01/01/1999 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,1983899,4,1000,CAJA POR 1000 TABLETAS EN BLISTER PVC/ALUMINIO POR 10 TABLETAS.,Activo,11/10/2006,04/01/2021,No,U,J01EE01,SULFAMETOXAZOL Y TRIMETOPRIM,ORAL,A,TRIMETOPRIM,mg,160,TABLETA,TABLETA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,2,1,MUSTRA MÉDICA: PLEGABLE EN CARTULINA CON UN FRASCO GOTERO PLÁSTICO DE PEBD PORSIN DATO3SIN DATOML DE COLOR NATURAL.SIN DATOTAPASIN DATODESIN DATOPOLIPROPILENO Y SUBTAPA.,Activo,02/11/2016,,Si,U,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,DEXAMETASONA,mg,1,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20079010,ALDRIFRESS TABLETAS MASTICABLES.,ALDRISTON FARMACEUTICA DE COLOMBIA LTDA,INVIMA 2021M-0016520-R1,11/10/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20079010,3,48,CAJA X 48 TABLETAS MASTICABLES EN 8 BLISTER ALUMINIO IMPRESO / PVDC TRANSPARENTE X 6 TABLETAS MASTICABLES CADA UNO.,Activo,03/18/2015,04/01/2021,No,U,R02AD01,BENZOCAINA,ORAL,A,BENZOCAINA,mg,10,TABLETA MASTICABLE,TABLETA MASTICABLE,QUIMICA PATRIC LIMITADA,FABRICANTE,FABRICAR Y VENDER,
20006991,TREXIMA,PROCAPS S.A.,INVIMA 2020M-0010533-R1,03/05/2010 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,20006991,4,40,CAJA POR 40 CAPSULAS BLANDAS EN BLISTER PVDC/ALUMINIO POR 10 CAPSULAS C/U,Activo,07/17/2009,,No,U,M01AE51,IBUPROFEN COMBINACIONES,ORAL,A,CETIRIZINA DICLORHIDRATO,mg,5,CAPSULA BLANDA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20104517,OXIGENO MEDICINAL.,OXIGENOS DEL LLANO S.A.S.,INVIMA 2021M-0017107-R1,06/20/2016 12:00:00 AM,09/09/2026 12:00:00 AM,En tramite renov,20104517,2,1,OXIGENO LIQUIDO MEDICINAL:SIN DATOOXIGENO LIQUIDO EN TANQUE CRIOGÉNICO TRAILER DESDE 500M3 HASTA 50000M3.,Activo,06/16/2016,,No,U,V03AN01,OXIGENO,INHALACION,D,OXIGENOV/V,%,99,CILINDRO,GAS,OXISALUD S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20022570,OLMETECANLO® 20 MG / 5 MG,PFIZER S.A.S.,INVIMA 2023M-0012216-R2,05/24/2011 12:00:00 AM,11/08/2021 12:00:00 AM,En tramite renov,20022570,2,15,CAJA POR 15 TABLETAS RECUBIERTAS EN BLISTER ALU/ALU,Activo,11/10/2010,,No,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,OLMESARTAN MEDOXOMIL,mg,20,TABLETA RECUBIERTA,TABLETA RECUBIERTA,DAIICHI SANKYO BRASIL FARMACÉUTICA LTDA,FABRICANTE,IMPORTAR Y VENDER,2A1025191001103
19944485,GLIBENCLAMIDA5 MG TABLETAS,PENTACOOP S.A.,INVIMA 2020M-0003691-R2,08/17/2004 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,19944485,15,900,USO INSTITUCIONAL: CAJA X 900 TABLETAS EN BLISTER PVC/ALUMINIO,Inactivo,10/01/2014,02/09/2015,No,U,A10BB01,GLIBENCLAMIDA,ORAL,A,GLIBENCLAMIDA,mg,5,TABLETA,TABLETA,COASPHARMA S.A.S. (PLANTA PALOQUEMAO),FABRICANTE,FABRICAR Y VENDER,
20083881,DICLOXACILINA POLVO PARA SUSPENSIÓN,LABORATORIOS FARMACEUTICOS OPHALAC S.A.,INVIMA 2021M-0016599-R1,11/20/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20083881,1,1,CAJA CON UN FRASCO DE PEAD INCOLORO X 40.8 G DE POLVO PARA RECONSTITUIR A 80 ML DE SUSPENSIÓN ORAL. TAPA DE PP BLANCA.,Activo,04/23/2015,04/01/2021,No,U,J01CF01,DICLOXACILINA,ORAL,E,DICLOXACILINA SÓDICA MONOHIDRATO EQUIVALENTE ADICLOXACILINA BASE,g,5,51 G DE POLVO PARA RECONSTITUIR A 100 ML DE SUSPENSIÓN ORAL,POLVO PARA RECONSTITUIR A SUSPENSION ORAL,SERVICIO TECNICO GONHER FARMACEUTICA LTDA.,FABRICANTE,FABRICAR Y VENDER,
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,54,829,TERMO EN ACERO INOXIDABLE X 829 METROS CUBICOS,Activo,09/02/2013,,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,OXIGENOS DE COLOMBIA LTDA.,FABRICANTE,FABRICAR Y VENDER,
19968351,NOXPIRIN® ULTRA JARABE,LABORATORIOS SIEGFRIED S.A.S.,INVIMA 2006M-0006401,09/20/2006 12:00:00 AM,10/05/2016 12:00:00 AM,En tramite renov,19968351,4,30,FRASCO PET AMBAR X 30 ML DE JARABE CONSIN DATOTAPA PILFER Y EMPACADO EN CAJA POR UNA UNIDAD,Inactivo,12/17/2014,09/08/2020,Si,ml,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,FENILEFRINA CLORHIDRATO,g,0.1333,100 ML DE JARABE,JARABE,LABORATORIOS SIEGFRIED S.A.S.,FABRICANTE,FABRICAR Y VENDER,
19951437,FOLISTER COMPLEX HAIR LOTION (R),PROCAPS S.A.,INVIMA 2021M-0004440-R2,05/17/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19951437,3,60,MUESTRA MEDICA:CAJA CON 1 FRASCO DE PEAD CON LINER POLIÉSTER Y TAPA DE POLIPROPILENO + ACTUADOR COLUTORIO FIJO LARGO PARA BOMBA DOSIFICADORA + GOTERO PLÁSTICO 1ML POR 60 ML.,Activo,03/20/2024,,Si,ml,D10AD51,TETRINOINA COMBINACIONES,TOPICA (EXTERNA),B,MINOXIDIL,g,5,100 ML DE SOLUCIÓN.,SOLUCION TOPICA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
19917302,FLAGYL® 500 MG TABLETAS RECUBIERTAS.,LABORATORIOS BUSSIE S.A,INVIMA 2021M-0000146-R3,05/10/2001 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19917302,3,15,CAJA POR 15 TABLETAS RECUBIERTAS EN BLISTER PVC/ALU.,Activo,11/10/2006,,No,U,P01AB01,METRONIDAZOL,ORAL,A,METRONIDAZOL,mg,500,TABLETA,TABLETA RECUBIERTA,SANOFI-AVENTIS DE MEXICO S.A. DE C.V.,FABRICANTE,IMPORTAR Y VENDER,
20047996,IPCA PANTODEX DR - 40,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,INVIMA 2020M-0015437 R1,11/21/2014 12:00:00 AM,12/16/2019 12:00:00 AM,En tramite renov,20047996,2,10,CAJA POR 10 TABLETAS ENSIN DATOBLISTER ALU-ALU POR 5 TABLETAS,Activo,10/02/2014,,No,U,A02BC02,PANTOPRAZOL,ORAL,A,PANTOPRAZOL BASE ( EQ. PANTOPRAZOL SODIO SESQUIHYDRATO) EP,mg,40,CADA TABLETA DE LIBERACION RETARDADA,TABLETA DE LIBERACION RETARDADA,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,IMPORTADOR,IMPORTAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,3,5,MUESTRA MEDICA: PLEGABLE EN CARTULINA CON UN FRASCO GOTERO PLÁSTICO EN PEBD POR 5ML DE COLOR NATURAL. TAPA DE POLIPROPILENO Y SUBTAPA,Activo,05/30/2020,,Si,ml,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,DEXAMETASONA,mg,1,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20022570,OLMETECANLO® 20 MG / 5 MG,PFIZER S.A.S.,INVIMA 2023M-0012216-R2,05/24/2011 12:00:00 AM,11/08/2021 12:00:00 AM,En tramite renov,20022570,14,10,MUESTRA MEDICA CAJA POR 10 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/ALUMINIO.,Activo,09/21/2012,,Si,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,AMLODIPINO BESILATO EQUIVALENTE A AMLODIPINO,mg,5,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PFIZER S.A.S.,IMPORTADOR,IMPORTAR Y VENDER,2A1028191001123
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,25,143,TERMO EN ACERO INOXIDABLE X 143 METROS CUBICOS,Activo,01/30/2007,,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,MESSER COLOMBIA S.A. (PLANTA ASU BOGOTÁ),FABRICANTE,FABRICAR Y VENDER,
